,Location,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Year_text,Volume
4326,8,7,2,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2017,14.08274659
4327,8,7,2,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2018,14.11196764
4328,8,7,2,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2019,14.13073575
4329,8,7,2,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2020,14.41944632
4330,8,7,2,Total Volume,Brauerei C & A Veltins GmbH & Co KG,2021,14.73191213
4331,8,7,2,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2016,15.38869823
4332,8,7,2,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2017,6.89999995
4333,8,7,2,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2018,9.699999592
4334,8,7,2,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2019,9.800000289
4335,8,7,2,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2020,9.389999913
4336,8,7,2,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,2021,9.699999265
4337,8,7,2,Total Volume,GlaabsbrÃ¤u KG,2016,10.70000007
4338,8,7,2,Total Volume,GlaabsbrÃ¤u KG,2017,22.33783342
4339,8,7,2,Total Volume,GlaabsbrÃ¤u KG,2018,23.44925181
4340,8,7,2,Total Volume,GlaabsbrÃ¤u KG,2019,19.97339007
4341,8,7,2,Total Volume,GlaabsbrÃ¤u KG,2020,15.25082608
4342,8,7,2,Total Volume,GlaabsbrÃ¤u KG,2021,7.931155812
4343,8,7,2,Total Volume,Kirin Holdings Co Ltd,2016,10.59759041
4344,8,7,2,Total Volume,Kirin Holdings Co Ltd,2017,11.13064992
4345,8,7,2,Total Volume,Kirin Holdings Co Ltd,2018,10.32950595
4346,8,7,2,Total Volume,Kirin Holdings Co Ltd,2019,9.440590866
4347,8,7,2,Total Volume,Kirin Holdings Co Ltd,2020,7.851950168
4348,8,7,2,Total Volume,Kirin Holdings Co Ltd,2021,8.631733953
4349,8,7,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2016,7.430846545
4350,8,7,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2017,154.6447459
4351,8,7,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2018,160.0964919
4352,8,7,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2019,157.7984755
4353,8,7,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2020,161.5887567
4354,8,7,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2021,168.0308016
4355,8,7,2,Total Volume,Dragonyte Brewery,2016,0.84512695
4356,8,7,2,Total Volume,Dragonyte Brewery,2017,0.667439657
4357,8,7,2,Total Volume,Dragonyte Brewery,2018,0.428207868
4358,8,7,2,Total Volume,Dragonyte Brewery,2019,0.30832719
4359,8,7,2,Total Volume,Dragonyte Brewery,2020,0.282699994
4360,8,7,2,Total Volume,Dragonyte Brewery,2021,347.6579223
4361,8,7,2,Total Volume,Aujan Industries Co Ltd,2016,342.1045459
4362,8,7,2,Total Volume,Aujan Industries Co Ltd,2017,346.1930462
4363,8,7,2,Total Volume,Aujan Industries Co Ltd,2018,349.5779518
4364,8,7,2,Total Volume,Aujan Industries Co Ltd,2019,37.99999995
4365,8,7,2,Total Volume,Aujan Industries Co Ltd,2020,42.00000122
4366,8,7,2,Total Volume,Aujan Industries Co Ltd,2021,157.2716921
4367,8,7,2,Total Volume,Bavaria NV,2016,161.8135826
4368,8,7,2,Total Volume,Bavaria NV,2017,162.9356429
4369,8,7,2,Total Volume,Bavaria NV,2018,170.1683079
4370,8,7,2,Total Volume,Bavaria NV,2019,174.4656122
4371,8,7,2,Total Volume,Bavaria NV,2020,174.3316464
4372,8,7,2,Total Volume,Bavaria NV,2021,1407.603437
4373,8,7,2,Total Volume,Bitburger Braugruppe GmbH,2016,1317.815026
4374,8,7,2,Total Volume,Bitburger Braugruppe GmbH,2017,1260.745995
4375,8,7,2,Total Volume,Bitburger Braugruppe GmbH,2018,1228.841731
4376,8,7,2,Total Volume,Bitburger Braugruppe GmbH,2019,1147.86273
4377,8,7,2,Total Volume,Bitburger Braugruppe GmbH,2020,1071.998934
4378,8,7,2,Total Volume,Bitburger Braugruppe GmbH,2021,1463.398167
4379,8,7,2,Total Volume,Eichbaum GmbH & Co KG,2016,1458.324317
4380,8,7,2,Total Volume,Eichbaum GmbH & Co KG,2017,1487.719773
4381,8,7,2,Total Volume,Eichbaum GmbH & Co KG,2018,1530.168711
4382,8,7,2,Total Volume,Eichbaum GmbH & Co KG,2019,1557.079646
4383,8,7,2,Total Volume,Eichbaum GmbH & Co KG,2020,1607.560939
4384,8,7,2,Total Volume,Eichbaum GmbH & Co KG,2021,1446.28228
4385,8,7,2,Total Volume,"Hurlimann AG, Brauerei",2016,1477.266924
4386,8,7,2,Total Volume,"Hurlimann AG, Brauerei",2017,1477.141901
4387,8,7,2,Total Volume,"Hurlimann AG, Brauerei",2018,1498.818438
4388,8,7,2,Total Volume,"Hurlimann AG, Brauerei",2019,1523.475481
4389,8,7,2,Total Volume,"Hurlimann AG, Brauerei",2020,1514.532195
4390,8,7,2,Total Volume,"Hurlimann AG, Brauerei",2021,786.8276892
4391,8,7,2,Total Volume,Damm SA,2016,787.7265969
4392,8,7,2,Total Volume,Damm SA,2017,797.079601
4393,8,7,2,Total Volume,Damm SA,2018,801.3775057
4394,8,7,2,Total Volume,Damm SA,2019,799.9003701
4395,8,7,2,Total Volume,Damm SA,2020,809.2041092
4396,8,7,2,Total Volume,Damm SA,2021,575.4265174
4397,8,7,2,Total Volume,Badische Staatsbrauerei Rothaus AG,2016,556.7467388
4398,8,7,2,Total Volume,Badische Staatsbrauerei Rothaus AG,2017,556.0148751
4399,8,7,2,Total Volume,Badische Staatsbrauerei Rothaus AG,2018,542.6741341
4400,8,7,2,Total Volume,Badische Staatsbrauerei Rothaus AG,2019,533.3412415
4401,8,7,2,Total Volume,Badische Staatsbrauerei Rothaus AG,2020,525.1844264
4402,8,7,2,Total Volume,Badische Staatsbrauerei Rothaus AG,2021,450.0593415
4403,8,7,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2016,447.2501761
4404,8,7,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2017,453.8588001
4405,8,7,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2018,455.5295241
4406,8,7,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2019,456.1806166
4407,8,7,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2020,455.1379921
4408,8,7,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2021,2.126975962
4409,8,7,2,Total Volume,Sapporo Holdings Ltd,2016,2.18121417
4410,8,7,2,Total Volume,Sapporo Holdings Ltd,2017,2.418674938
4411,8,7,2,Total Volume,Sapporo Holdings Ltd,2018,2.749249995
4412,8,7,2,Total Volume,Sapporo Holdings Ltd,2019,368.3126593
4413,8,7,2,Total Volume,Sapporo Holdings Ltd,2020,372.2493181
4414,8,7,2,Total Volume,Sapporo Holdings Ltd,2021,305.1842478
4415,8,7,2,Total Volume,Anadolu Group,2016,293.0258365
4416,8,7,2,Total Volume,Anadolu Group,2017,296.1698806
4417,8,7,2,Total Volume,Anadolu Group,2018,302.5744964
4418,8,7,2,Total Volume,Anadolu Group,2019,311.1668452
4419,8,7,2,Total Volume,Anadolu Group,2020,318.1598091
4420,8,7,2,Total Volume,Anadolu Group,2021,308.2970773
4421,8,7,2,Total Volume,Goya Foods Inc,2016,317.0060239
4422,8,7,2,Total Volume,Goya Foods Inc,2017,308.1579535
4423,8,7,2,Total Volume,Goya Foods Inc,2018,308.418932
4424,8,7,2,Total Volume,Goya Foods Inc,2019,309.0869739
4425,8,7,2,Total Volume,Goya Foods Inc,2020,311.240555
4426,8,7,2,Total Volume,Goya Foods Inc,2021,251.1611939
4427,8,7,2,Total Volume,Tsingtao Brewery Co Ltd,2016,245.6721972
4428,8,7,2,Total Volume,Tsingtao Brewery Co Ltd,2017,245.9452472
4429,8,7,2,Total Volume,Tsingtao Brewery Co Ltd,2018,245.7898623
4430,8,7,2,Total Volume,Tsingtao Brewery Co Ltd,2019,245.8263776
4431,8,7,2,Total Volume,Tsingtao Brewery Co Ltd,2020,248.3811815
4432,8,7,2,Total Volume,Tsingtao Brewery Co Ltd,2021,204.9936529
4433,8,7,2,Total Volume,Hijos de Rivera SA,2016,200.843653
4434,8,7,2,Total Volume,Hijos de Rivera SA,2017,220.0423891
4435,8,7,2,Total Volume,Hijos de Rivera SA,2018,224.6942049
4436,8,7,2,Total Volume,Hijos de Rivera SA,2019,229.8692311
4437,8,7,2,Total Volume,Hijos de Rivera SA,2020,234.7981365
4438,8,7,2,Total Volume,Hijos de Rivera SA,2021,291.8163674
4439,8,7,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2016,286.3517244
4440,8,7,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2017,264.4455042
4441,8,7,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2018,246.2575946
4442,8,7,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2019,234.2233825
4443,8,7,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2020,225.615554
4444,8,7,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2021,101.9424847
4445,8,7,2,Total Volume,Karlsberg Brauerei GmbH & Co KG,2016,118.8899785
4446,8,7,2,Total Volume,Karlsberg Brauerei GmbH & Co KG,2017,129.9927252
4447,8,7,2,Total Volume,Karlsberg Brauerei GmbH & Co KG,2018,133.6851908
4448,8,7,2,Total Volume,Karlsberg Brauerei GmbH & Co KG,2019,204.6268464
4449,8,7,2,Total Volume,Karlsberg Brauerei GmbH & Co KG,2020,205.3906669
4450,8,7,2,Total Volume,Karlsberg Brauerei GmbH & Co KG,2021,173.2399755
4451,8,7,2,Total Volume,Obolon PAT,2016,170.1216699
4452,8,7,2,Total Volume,Obolon PAT,2017,172.5884212
4453,8,7,2,Total Volume,Obolon PAT,2018,171.1214035
4454,8,7,2,Total Volume,Obolon PAT,2019,170.2657928
4455,8,7,2,Total Volume,Obolon PAT,2020,171.0319953
4456,8,7,2,Total Volume,Obolon PAT,2021,166.1369779
4457,8,7,2,Total Volume,"Coca-Cola Co, The",2016,162.9803963
4458,8,7,2,Total Volume,"Coca-Cola Co, The",2017,163.3552514
4459,8,7,2,Total Volume,"Coca-Cola Co, The",2018,149.7968136
4460,8,7,2,Total Volume,"Coca-Cola Co, The",2019,143.8049355
4461,8,7,2,Total Volume,"Coca-Cola Co, The",2020,140.4398635
4462,8,7,2,Total Volume,"Coca-Cola Co, The",2021,108.6411172
4463,8,7,2,Total Volume,PepsiCo Inc,2016,112.8781151
4464,8,7,2,Total Volume,PepsiCo Inc,2017,118.2300006
4465,8,7,2,Total Volume,PepsiCo Inc,2018,123.621286
4466,8,7,2,Total Volume,PepsiCo Inc,2019,129.1224315
4467,8,7,2,Total Volume,PepsiCo Inc,2020,134.8193694
4468,8,7,2,Total Volume,PepsiCo Inc,2021,101.4591944
4469,8,7,2,Total Volume,United Dutch Breweries BV,2016,105.6131943
4470,8,7,2,Total Volume,United Dutch Breweries BV,2017,106.2534969
4471,8,7,2,Total Volume,United Dutch Breweries BV,2018,107.3999981
4472,8,7,2,Total Volume,United Dutch Breweries BV,2019,107.8700083
4473,8,7,2,Total Volume,United Dutch Breweries BV,2020,106.9443987
4474,8,7,2,Total Volume,United Dutch Breweries BV,2021,93.72759406
4475,8,7,2,Total Volume,Coopers Brewery Ltd,2016,95.1899935
4476,8,7,2,Total Volume,Coopers Brewery Ltd,2017,102.3219305
4477,8,7,2,Total Volume,Coopers Brewery Ltd,2018,100.9182223
4478,8,7,2,Total Volume,Coopers Brewery Ltd,2019,101.0203436
4479,8,7,2,Total Volume,Coopers Brewery Ltd,2020,102.4487687
4480,8,7,2,Total Volume,Coopers Brewery Ltd,2021,78.08880242
4481,8,7,2,Total Volume,Budejovicky Budvar np,2016,77.41574071
4482,8,7,2,Total Volume,Budejovicky Budvar np,2017,76.63245081
4483,8,7,2,Total Volume,Budejovicky Budvar np,2018,76.15999714
4484,8,7,2,Total Volume,Budejovicky Budvar np,2019,76.27999725
4485,8,7,2,Total Volume,Budejovicky Budvar np,2020,76.62512307
4486,8,7,2,Total Volume,Budejovicky Budvar np,2021,67.25273484
4487,8,7,2,Total Volume,Cervejaria PetrÃ³polis SA,2016,77.96532631
4488,8,7,2,Total Volume,Cervejaria PetrÃ³polis SA,2017,75.91770786
4489,8,7,2,Total Volume,Cervejaria PetrÃ³polis SA,2018,73.01038092
4490,8,7,2,Total Volume,Cervejaria PetrÃ³polis SA,2019,75.90986237
4491,8,7,2,Total Volume,Cervejaria PetrÃ³polis SA,2020,75.74488806
4492,8,7,2,Total Volume,Cervejaria PetrÃ³polis SA,2021,61.90000004
4493,8,7,2,Total Volume,Tempo Beer Industries Ltd,2016,61.83643623
4494,8,7,2,Total Volume,Tempo Beer Industries Ltd,2017,62.41059142
4495,8,7,2,Total Volume,Tempo Beer Industries Ltd,2018,65.12158922
4496,8,7,2,Total Volume,Tempo Beer Industries Ltd,2019,68.45802164
4497,8,7,2,Total Volume,Tempo Beer Industries Ltd,2020,74.21505985
4498,8,7,2,Total Volume,Tempo Beer Industries Ltd,2021,55.174304
4499,8,7,2,Total Volume,Royal Unibrew A/S,2016,53.54786495
4500,8,7,2,Total Volume,Royal Unibrew A/S,2017,56.46601523
4501,8,7,2,Total Volume,Royal Unibrew A/S,2018,57.99234105
4502,8,7,2,Total Volume,Royal Unibrew A/S,2019,65.53408435
4503,8,7,2,Total Volume,Royal Unibrew A/S,2020,70.14445195
4504,8,7,2,Total Volume,Royal Unibrew A/S,2021,46.56474876
4505,8,7,2,Total Volume,Martens Brouwerij NV,2016,48.34418402
4506,8,7,2,Total Volume,Martens Brouwerij NV,2017,53.42362546
4507,8,7,2,Total Volume,Martens Brouwerij NV,2018,58.11647588
4508,8,7,2,Total Volume,Martens Brouwerij NV,2019,62.46182542
4509,8,7,2,Total Volume,Martens Brouwerij NV,2020,64.23535261
4510,8,7,2,Total Volume,Martens Brouwerij NV,2021,62.80681756
4511,8,7,2,Total Volume,SABMiller Plc,2016,61.60092779
4512,8,7,2,Total Volume,SABMiller Plc,2017,62.15533745
4513,8,7,2,Total Volume,SABMiller Plc,2018,61.87564076
4514,8,7,2,Total Volume,SABMiller Plc,2019,61.75188809
4515,8,7,2,Total Volume,SABMiller Plc,2020,62.09770795
4516,8,7,2,Total Volume,SABMiller Plc,2021,42.37206218
4517,8,7,2,Total Volume,Unicer - Bebidas de Portugal SA,2016,44.20235605
4518,8,7,2,Total Volume,Unicer - Bebidas de Portugal SA,2017,47.0810838
4519,8,7,2,Total Volume,Unicer - Bebidas de Portugal SA,2018,48.51325061
4520,8,7,2,Total Volume,Unicer - Bebidas de Portugal SA,2019,50.45074499
4521,8,7,2,Total Volume,Unicer - Bebidas de Portugal SA,2020,51.67584935
4522,8,7,2,Total Volume,Tarricone SpA,2016,29.51599866
4523,8,7,2,Total Volume,Tarricone SpA,2017,30.35851074
4524,8,7,2,Total Volume,Private Label,2016,28.27709215
4525,8,7,2,Total Volume,Private Label,2017,30.36514131
4526,8,7,2,Total Volume,Private Label,2018,31.60295208
4527,8,7,2,Total Volume,Private Label,2019,30.3263338
4528,8,7,2,Total Volume,Private Label,2020,24.73044056
4529,8,7,2,Total Volume,Private Label,2021,23.96379649
4530,8,7,2,Total Volume,Others,2016,25.11405921
4531,8,7,2,Total Volume,Others,2017,25.0136027
4532,8,7,2,Total Volume,Others,2018,24.95107003
4533,8,7,2,Total Volume,Others,2019,25.17313508
4534,8,7,2,Total Volume,Others,2020,13.87986118
4535,8,7,2,Total Volume,Others,2021,14.70430621
4536,8,6,2,Total Volume,Diageo Plc,2016,15.83170905
4537,8,6,2,Total Volume,Diageo Plc,2017,15.80353725
4538,8,6,2,Total Volume,Diageo Plc,2018,17.0505279
4539,8,6,2,Total Volume,Diageo Plc,2019,19.36068446
4540,8,6,2,Total Volume,Diageo Plc,2020,17.63293035
4541,8,6,2,Total Volume,Diageo Plc,2021,17.20973991
4542,8,6,2,Total Volume,Heineken NV,2016,17.01699023
4543,8,6,2,Total Volume,Heineken NV,2017,16.79576873
4544,8,6,2,Total Volume,Heineken NV,2018,16.66140388
4545,8,6,2,Total Volume,Heineken NV,2019,16.62307964
4546,8,6,2,Total Volume,Heineken NV,2020,26.41065965
4547,8,6,2,Total Volume,Heineken NV,2021,22.6762644
4548,8,6,2,Total Volume,Anheuser-Busch InBev NV,2016,23.14854493
4549,8,6,2,Total Volume,Anheuser-Busch InBev NV,2017,4.119834792
4550,8,6,2,Total Volume,Anheuser-Busch InBev NV,2018,9.749606922
4551,8,6,2,Total Volume,Anheuser-Busch InBev NV,2019,15.375706
4552,8,6,2,Total Volume,Anheuser-Busch InBev NV,2020,13.18124388
4553,8,6,2,Total Volume,Anheuser-Busch InBev NV,2021,13.23595377
4554,8,6,2,Total Volume,Carlsberg A/S,2016,13.3665591
4555,8,6,2,Total Volume,Carlsberg A/S,2017,13.48820538
4556,8,6,2,Total Volume,Carlsberg A/S,2018,13.59744468
4557,8,6,2,Total Volume,Carlsberg A/S,2019,13.69199222
4558,8,6,2,Total Volume,Carlsberg A/S,2020,13.1566235
4559,8,6,2,Total Volume,Carlsberg A/S,2021,13.11580503
4560,8,6,2,Total Volume,Hite Jinro Co Ltd,2016,13.04184969
4561,8,6,2,Total Volume,Hite Jinro Co Ltd,2017,13.01576709
4562,8,6,2,Total Volume,Hite Jinro Co Ltd,2018,13.02878126
4563,8,6,2,Total Volume,Hite Jinro Co Ltd,2019,13.15775639
4564,8,6,2,Total Volume,Hite Jinro Co Ltd,2020,12.68822957
4565,8,6,2,Total Volume,Hite Jinro Co Ltd,2021,12.56134802
4566,8,6,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2016,12.24967686
4567,8,6,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2017,12.11185902
4568,8,6,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2018,12.0050435
4569,8,6,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2019,11.87867287
4570,8,6,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2020,9.793744939
4571,8,6,2,Total Volume,CÃ­a CervecerÃ­as Unidas SA,2021,9.934775654
4572,8,6,2,Total Volume,San Miguel Corp,2016,10.17803932
4573,8,6,2,Total Volume,San Miguel Corp,2017,10.55199728
4574,8,6,2,Total Volume,San Miguel Corp,2018,11.06714935
4575,8,6,2,Total Volume,San Miguel Corp,2019,11.68708106
4576,8,6,2,Total Volume,San Miguel Corp,2020,8.195184987
4577,8,6,2,Total Volume,San Miguel Corp,2021,8.49048028
4578,8,6,2,Total Volume,Super Bock Group SGPS SA,2021,8.718887276
4579,8,6,2,Total Volume,Browary Regionalne Jakubiak Sp zoo,2017,9.083893576
4580,8,6,2,Total Volume,Browary Regionalne Jakubiak Sp zoo,2018,9.566518563
4581,8,6,2,Total Volume,Browary Regionalne Jakubiak Sp zoo,2019,10.05855344
4582,8,6,2,Total Volume,Browary Regionalne Jakubiak Sp zoo,2020,10.00170015
4583,8,6,2,Total Volume,Browary Regionalne Jakubiak Sp zoo,2021,9.638333347
4584,8,6,2,Total Volume,Bali Hai Brewery Indonesia PT,2016,8.823337294
4585,8,6,2,Total Volume,Bali Hai Brewery Indonesia PT,2017,10.08180022
4586,8,6,2,Total Volume,Bali Hai Brewery Indonesia PT,2018,9.838496874
4587,8,6,2,Total Volume,Bali Hai Brewery Indonesia PT,2019,9.891087334
4588,8,6,2,Total Volume,Bali Hai Brewery Indonesia PT,2020,7.314408636
4589,8,6,2,Total Volume,Bali Hai Brewery Indonesia PT,2021,7.629689164
4590,8,6,2,Total Volume,Kirin Holdings Co Ltd,2016,6.894383812
4591,8,6,2,Total Volume,Kirin Holdings Co Ltd,2017,9.30827331
4592,8,6,2,Total Volume,Kirin Holdings Co Ltd,2018,9.397742467
4593,8,6,2,Total Volume,Kirin Holdings Co Ltd,2019,9.452368981
4594,8,6,2,Total Volume,Kirin Holdings Co Ltd,2020,441.1514043
4595,8,6,2,Total Volume,Kirin Holdings Co Ltd,2021,440.5986471
4596,8,6,2,Total Volume,Unicer - Bebidas de Portugal SA,2016,447.2782761
4597,8,6,2,Total Volume,Unicer - Bebidas de Portugal SA,2017,442.5707183
4598,8,6,2,Total Volume,Unicer - Bebidas de Portugal SA,2018,110.1570532
4599,8,6,2,Total Volume,Unicer - Bebidas de Portugal SA,2019,12.98068964
4600,8,6,2,Total Volume,Unicer - Bebidas de Portugal SA,2020,11.43732068
4601,8,6,2,Total Volume,Obolon PAT,2020,10.60004204
4602,8,6,2,Total Volume,SABMiller Plc,2016,9.883755813
4603,8,6,2,Total Volume,SABMiller Plc,2017,9.2289594
4604,8,6,2,Total Volume,SABMiller Plc,2018,8.7455235
4605,8,6,2,Total Volume,SABMiller Plc,2019,1320.105546
4606,8,6,2,Total Volume,Others,2016,1315.529838
4607,8,6,2,Total Volume,Others,2017,1231.427129
4608,8,6,2,Total Volume,Others,2018,1250.052815
4609,8,6,2,Total Volume,Others,2019,1282.619874
4610,8,6,2,Total Volume,Others,2020,1259.776505
4611,8,6,2,Total Volume,Others,2021,3998.851765
4612,8,12,4,Total Volume,China Resources Holdings Co Ltd,2019,3883.475272
4613,8,12,4,Total Volume,China Resources Holdings Co Ltd,2020,3915.569749
4614,8,12,4,Total Volume,China Resources Holdings Co Ltd,2021,3955.33942
4615,8,12,4,Total Volume,Anheuser-Busch InBev NV,2016,3997.243139
4616,8,12,4,Total Volume,Anheuser-Busch InBev NV,2017,4036.334071
4617,8,12,4,Total Volume,Anheuser-Busch InBev NV,2018,2602.742215
4618,8,12,4,Total Volume,Anheuser-Busch InBev NV,2019,2585.854508
4619,8,12,4,Total Volume,Anheuser-Busch InBev NV,2020,2688.244535
4620,8,12,4,Total Volume,Anheuser-Busch InBev NV,2021,2596.530242
4621,8,12,4,Total Volume,Tsingtao Brewery Co Ltd,2016,2605.617531
4622,8,12,4,Total Volume,Tsingtao Brewery Co Ltd,2017,2586.612792
4623,8,12,4,Total Volume,Tsingtao Brewery Co Ltd,2018,2017.485437
4624,8,12,4,Total Volume,Tsingtao Brewery Co Ltd,2019,2026.634636
4625,8,12,4,Total Volume,Tsingtao Brewery Co Ltd,2020,2013.173708
4626,8,12,4,Total Volume,Tsingtao Brewery Co Ltd,2021,2020.721742
4627,8,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,2016,2105.967152
4628,8,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,2017,2085.416116
4629,8,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,2018,865.1617503
4630,8,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,2019,845.8624801
4631,8,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,2020,871.1548884
4632,8,12,4,Total Volume,Beijing Yanjing Brewery Co Ltd,2021,920.3714068
4633,8,12,4,Total Volume,Carlsberg A/S,2016,943.6246984
4634,8,12,4,Total Volume,Carlsberg A/S,2017,962.4135133
4635,8,12,4,Total Volume,Carlsberg A/S,2018,911.3681291
4636,8,12,4,Total Volume,Carlsberg A/S,2019,915.2845858
4637,8,12,4,Total Volume,Carlsberg A/S,2020,915.4980054
4638,8,12,4,Total Volume,Carlsberg A/S,2021,917.0443537
4639,8,12,4,Total Volume,Dragonyte Brewery,2016,922.2987718
4640,8,12,4,Total Volume,Dragonyte Brewery,2017,932.0519445
4641,8,12,4,Total Volume,Dragonyte Brewery,2018,756.7937316
4642,8,12,4,Total Volume,Dragonyte Brewery,2019,742.0596803
4643,8,12,4,Total Volume,Dragonyte Brewery,2020,760.7616556
4644,8,12,4,Total Volume,Dragonyte Brewery,2021,769.1901996
4645,8,12,4,Total Volume,Heineken NV,2016,847.4904246
4646,8,12,4,Total Volume,Heineken NV,2017,838.7588785
4647,8,12,4,Total Volume,Heineken NV,2018,2.126975954
4648,8,12,4,Total Volume,Heineken NV,2019,2.18121416
4649,8,12,4,Total Volume,Heineken NV,2020,2.418674955
4650,8,12,4,Total Volume,Heineken NV,2021,2.749249972
4651,8,12,4,Total Volume,Kirin Holdings Co Ltd,2016,657.5297069
4652,8,12,4,Total Volume,Kirin Holdings Co Ltd,2017,667.1753921
4653,8,12,4,Total Volume,Kirin Holdings Co Ltd,2018,701.6802018
4654,8,12,4,Total Volume,Kirin Holdings Co Ltd,2019,680.1290607
4655,8,12,4,Total Volume,Kirin Holdings Co Ltd,2020,680.0311665
4656,8,12,4,Total Volume,Kirin Holdings Co Ltd,2021,665.7936148
4657,8,12,4,Total Volume,Henan Jinxing Brewery Group,2016,656.503567
4658,8,12,4,Total Volume,Henan Jinxing Brewery Group,2017,648.4320878
4659,8,12,4,Total Volume,Henan Jinxing Brewery Group,2018,832.2546267
4660,8,12,4,Total Volume,Henan Jinxing Brewery Group,2019,711.8772161
4661,8,12,4,Total Volume,Henan Jinxing Brewery Group,2020,619.0575946
4662,8,12,4,Total Volume,Henan Jinxing Brewery Group,2021,579.6299391
4663,8,12,4,Total Volume,Asahi Group Holdings Ltd,2016,524.7542007
4664,8,12,4,Total Volume,Asahi Group Holdings Ltd,2017,518.2953946
4665,8,12,4,Total Volume,Asahi Group Holdings Ltd,2018,450.0593771
4666,8,12,4,Total Volume,Asahi Group Holdings Ltd,2019,447.2502004
4667,8,12,4,Total Volume,Asahi Group Holdings Ltd,2020,453.8588102
4668,8,12,4,Total Volume,Asahi Group Holdings Ltd,2021,455.5295585
4669,8,12,4,Total Volume,Thai Beverage PCL,2016,456.1806115
4670,8,12,4,Total Volume,Thai Beverage PCL,2017,455.1379492
4671,8,12,4,Total Volume,Thai Beverage PCL,2018,514.9649892
4672,8,12,4,Total Volume,Thai Beverage PCL,2019,504.150702
4673,8,12,4,Total Volume,Thai Beverage PCL,2020,487.8666438
4674,8,12,4,Total Volume,Thai Beverage PCL,2021,465.9125922
4675,8,12,4,Total Volume,Suntory Holdings Ltd,2016,451.0034064
4676,8,12,4,Total Volume,Suntory Holdings Ltd,2017,432.0612608
4677,8,12,4,Total Volume,Suntory Holdings Ltd,2018,349.0671039
4678,8,12,4,Total Volume,Suntory Holdings Ltd,2019,349.6868966
4679,8,12,4,Total Volume,Suntory Holdings Ltd,2020,365.7724847
4680,8,12,4,Total Volume,Suntory Holdings Ltd,2021,385.2646601
4681,8,12,4,Total Volume,Boon Rawd Brewery Co Ltd,2016,395.4210749
4682,8,12,4,Total Volume,Boon Rawd Brewery Co Ltd,2017,400.4843475
4683,8,12,4,Total Volume,Boon Rawd Brewery Co Ltd,2018,252.5820815
4684,8,12,4,Total Volume,Boon Rawd Brewery Co Ltd,2019,247.0752163
4685,8,12,4,Total Volume,Boon Rawd Brewery Co Ltd,2020,247.3342338
4686,8,12,4,Total Volume,Boon Rawd Brewery Co Ltd,2021,247.1698771
4687,8,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,2018,247.2263801
4688,8,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,2019,249.8170502
4689,8,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,2020,204.9936557
4690,8,12,4,Total Volume,Blue Ribbon Intermediate Holdings LLC,2021,200.8436426
