Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
8,Alcoholic Drinks,16,1,Total Volume,Cepas Argentinas SA,million litres,2021,31/12/21,9,125.1065482
8,Alcoholic Drinks,16,1,Total Volume,"Campari Milano SpA, Davide",million litres,2021,31/12/21,9,136.1600036
8,Alcoholic Drinks,16,1,Total Volume,Novi Produkty Group,million litres,2021,31/12/21,9,133.0200088
8,Alcoholic Drinks,16,1,Total Volume,Beverage Brands (UK) Ltd,million litres,2021,31/12/21,9,127.6999969
8,Alcoholic Drinks,16,1,Total Volume,Dragonyte Brewery,million litres,2021,21/12/31,9,126.0830113
8,Alcoholic Drinks,16,1,Total Volume,J GarcÃ­a CarriÃ³n SA,million litres,2021,31/12/21,9,125.4269261
8,Alcoholic Drinks,16,1,Total Volume,E&J Gallo Winery Inc,million litres,2021,31/12/21,9,122.1030307
8,Alcoholic Drinks,16,1,Total Volume,Carlsberg A/S,million litres,2021,21/12/31,9,102.4941903
8,Alcoholic Drinks,16,1,Total Volume,Siam Winery Co Ltd,million litres,2021,31/12/21,9,106.3535426
8,Alcoholic Drinks,16,1,Total Volume,Becle SAB de CV,million litres,2021,31/12/21,9,106.9139587
8,Alcoholic Drinks,16,1,Total Volume,Olvi Oyj,million litres,2021,31/12/21,9,108.0889834
8,Alcoholic Drinks,16,1,Total Volume,Royal Unibrew A/S,million litres,2021,31/12/21,9,107.8700077
8,Alcoholic Drinks,16,1,Total Volume,Empresas Polar CA,million litres,2021,31/12/21,9,106.9443919
8,Alcoholic Drinks,16,1,Total Volume,United Bottling Group,million litres,2021,31/12/21,9,97.27825476
8,Alcoholic Drinks,16,1,Total Volume,RotkÃ¤ppchen-Mumm Sektkellereien GmbH,million litres,2021,31/12/21,9,98.9950193
8,Alcoholic Drinks,16,1,Total Volume,Productos Derivados del Vino SA,million litres,2021,31/12/21,9,106.180062
8,Alcoholic Drinks,16,1,Total Volume,Obolon PAT,million litres,2021,31/12/21,9,104.8848858
8,Alcoholic Drinks,16,1,Total Volume,Productos de Uva SA de CV,million litres,2021,31/12/21,9,105.0799196
8,Alcoholic Drinks,16,1,Total Volume,Peter Herres Wein- & Sektkellerei GmbH,million litres,2021,21/12/31,9,106.644818
8,Alcoholic Drinks,16,1,Total Volume,American Beverage Corp,million litres,2021,31/12/21,9,87.45767144
8,Alcoholic Drinks,16,1,Total Volume,Sapporo Holdings Ltd,million litres,2021,21/12/31,9,88.19440356
8,Alcoholic Drinks,16,1,Total Volume,Cia Muller de Bebidas Ltda,million litres,2021,31/12/21,9,91.87882195
8,Alcoholic Drinks,16,1,Total Volume,Oetker-Gruppe,million litres,2021,31/12/21,9,95.91391698
8,Alcoholic Drinks,16,1,Total Volume,IBB Ltd,million litres,2021,31/12/21,9,98.8467892
8,Alcoholic Drinks,16,1,Total Volume,Constellation Brands Inc,million litres,2021,31/12/21,9,100.9608618
8,Alcoholic Drinks,16,1,Total Volume,Heineken NV,million litres,2021,31/12/21,9,81.41469074
8,Alcoholic Drinks,16,1,Total Volume,Russian Standard Corp,million litres,2021,31/12/21,9,82.4605998
8,Alcoholic Drinks,16,1,Total Volume,Cooperativa AgrÃ­cola Pisquera de Elqui Ltda,million litres,2021,31/12/21,9,82.36714693
8,Alcoholic Drinks,16,1,Total Volume,Alkon-M OOO,million litres,2021,31/12/21,9,83.7749275
8,Alcoholic Drinks,16,1,Total Volume,"Mertes KG Weinkellerei, Peter",million litres,2021,31/12/21,9,94.79185386
8,Alcoholic Drinks,16,1,Total Volume,Ochakovo MPBK ZAO,million litres,2021,21/12/31,9,99.43983837
8,Alcoholic Drinks,16,1,Total Volume,Grupo PeÃ±aflor SA,million litres,2021,31/12/21,9,76.98400504
8,Alcoholic Drinks,16,1,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2021,31/12/21,9,92.23838967
8,Alcoholic Drinks,16,1,Total Volume,Berentzen-Gruppe AG,million litres,2021,31/12/21,9,90.38508354
8,Alcoholic Drinks,16,1,Total Volume,La Martiniquaise SVS,million litres,2021,21/12/31,9,87.04284219
8,Alcoholic Drinks,16,1,Total Volume,"Rum Co, The",million litres,2021,21/12/31,9,89.46778414
8,Alcoholic Drinks,16,1,Total Volume,Industrias El Carmen CA,million litres,2021,31/12/21,9,87.40587043
8,Alcoholic Drinks,16,1,Total Volume,Heaven Hill Distilleries Inc,million litres,2021,31/12/21,9,78.08880231
8,Alcoholic Drinks,16,1,Total Volume,Riks TOO,million litres,2021,31/12/21,9,77.41574088
8,Alcoholic Drinks,16,1,Total Volume,Katlenburger Kellerei Dr Demuth GmbH & Co KG,million litres,2021,31/12/21,9,76.6324493
8,Alcoholic Drinks,16,1,Total Volume,Opal Ltda,million litres,2021,21/12/31,9,76.16000238
8,Alcoholic Drinks,16,1,Total Volume,Kobrand Corp,million litres,2021,21/12/31,9,76.27999972
8,Alcoholic Drinks,16,1,Total Volume,Choya Umeshu Co Ltd,million litres,2021,31/12/21,9,76.62511938
8,Alcoholic Drinks,16,1,Total Volume,G & J Greenall Group Ltd,million litres,2021,21/12/31,9,55.17430515
8,Alcoholic Drinks,16,1,Total Volume,Aqualife PK OAO,million litres,2021,31/12/21,9,53.54786435
8,Alcoholic Drinks,16,1,Total Volume,King's Bridge Royal Distillery,million litres,2021,31/12/21,9,56.46601552
8,Alcoholic Drinks,16,1,Total Volume,Sazerac Co Inc,million litres,2021,21/12/31,9,57.99233999
8,Alcoholic Drinks,16,1,Total Volume,Eastern Beverage Company SA,million litres,2021,31/12/21,9,65.53408344
8,Alcoholic Drinks,16,1,Total Volume,Minski Zavod Bezalcoholnyh Napitkov ZAO (MZBN),million litres,2021,31/12/21,9,70.14445235
8,Alcoholic Drinks,16,1,Total Volume,Cooperativa VinÃ­cola Aurora Ltda,million litres,2021,21/12/31,9,47.17575017
8,Alcoholic Drinks,16,1,Total Volume,Vok Beverages Pty Ltd,million litres,2021,31/12/21,9,49.37909697
8,Alcoholic Drinks,16,1,Total Volume,Global Brands Ltd,million litres,2021,21/12/31,9,53.72386165
8,Alcoholic Drinks,16,1,Total Volume,Vanguard Group,million litres,2021,31/12/21,9,58.14121034
8,Alcoholic Drinks,16,1,Total Volume,IndÃºstrias Reunidas de Bebidas Tatuzinho / 3 Fazendas Ltda,million litres,2021,21/12/31,9,62.51653828
8,Alcoholic Drinks,16,1,Total Volume,Private Label,million litres,2021,31/12/21,9,64.27501019
8,Alcoholic Drinks,16,1,Total Volume,Others,million litres,2021,31/12/21,9,62.80681451
8,Alcoholic Drinks,13,1,Total Volume,Anheuser-Busch InBev NV,million litres,2017,31/12/17,5,61.60093082
8,Alcoholic Drinks,13,1,Total Volume,Anheuser-Busch InBev NV,million litres,2018,31/12/18,6,62.15533782
8,Alcoholic Drinks,13,1,Total Volume,Anheuser-Busch InBev NV,million litres,2019,31/12/19,7,61.87564198
8,Alcoholic Drinks,13,1,Total Volume,Anheuser-Busch InBev NV,million litres,2020,31/12/20,8,61.75188676
8,Alcoholic Drinks,13,1,Total Volume,Anheuser-Busch InBev NV,million litres,2021,31/12/21,9,62.09770444
8,Alcoholic Drinks,13,1,Total Volume,Heineken NV,million litres,2017,31/12/17,5,42.63999758
8,Alcoholic Drinks,13,1,Total Volume,Heineken NV,million litres,2018,18/12/31,6,44.55999977
8,Alcoholic Drinks,13,1,Total Volume,Heineken NV,million litres,2019,31/12/19,7,46.77999721
8,Alcoholic Drinks,13,1,Total Volume,Heineken NV,million litres,2020,31/12/20,8,49.330001
8,Alcoholic Drinks,13,1,Total Volume,Heineken NV,million litres,2021,31/12/21,9,49.00000021
8,Alcoholic Drinks,13,1,Total Volume,China Resources Holdings Co Ltd,million litres,2019,31/12/19,7,51.29999769
8,Alcoholic Drinks,13,1,Total Volume,China Resources Holdings Co Ltd,million litres,2020,31/12/20,8,77.91494698
8,Alcoholic Drinks,13,1,Total Volume,China Resources Holdings Co Ltd,million litres,2021,31/12/21,9,72.17030117
8,Alcoholic Drinks,13,1,Total Volume,Carlsberg A/S,million litres,2017,31/12/17,5,76.30092691
8,Alcoholic Drinks,13,1,Total Volume,Carlsberg A/S,million litres,2018,31/12/18,6,36.59569516
8,Alcoholic Drinks,13,1,Total Volume,Carlsberg A/S,million litres,2019,31/12/19,7,42.52617266
8,Alcoholic Drinks,13,1,Total Volume,Carlsberg A/S,million litres,2020,31/12/20,8,48.40542871
8,Alcoholic Drinks,13,1,Total Volume,Carlsberg A/S,million litres,2021,21/12/31,9,43.0500009
8,Alcoholic Drinks,13,1,Total Volume,Dragonyte Brewery,million litres,2017,17/12/31,5,47.02999954
8,Alcoholic Drinks,13,1,Total Volume,Dragonyte Brewery,million litres,2018,31/12/18,6,49.45000283
8,Alcoholic Drinks,13,1,Total Volume,Dragonyte Brewery,million litres,2019,31/12/19,7,51.13602595
8,Alcoholic Drinks,13,1,Total Volume,Dragonyte Brewery,million litres,2020,20/12/31,8,48.28752157
8,Alcoholic Drinks,13,1,Total Volume,Dragonyte Brewery,million litres,2021,31/12/21,9,45.62830475
8,Alcoholic Drinks,13,1,Total Volume,Tsingtao Brewery Co Ltd,million litres,2017,31/12/17,5,25.61638665
8,Alcoholic Drinks,13,1,Total Volume,Tsingtao Brewery Co Ltd,million litres,2018,31/12/18,6,30.89497869
8,Alcoholic Drinks,13,1,Total Volume,Tsingtao Brewery Co Ltd,million litres,2019,31/12/19,7,37.57388777
8,Alcoholic Drinks,13,1,Total Volume,Tsingtao Brewery Co Ltd,million litres,2020,20/12/31,8,44.71504955
8,Alcoholic Drinks,13,1,Total Volume,Tsingtao Brewery Co Ltd,million litres,2021,31/12/21,9,45.21358284
8,Alcoholic Drinks,13,1,Total Volume,Asahi Group Holdings Ltd,million litres,2017,17/12/31,5,45.04468145
8,Alcoholic Drinks,13,1,Total Volume,Asahi Group Holdings Ltd,million litres,2018,31/12/18,6,24.75787255
8,Alcoholic Drinks,13,1,Total Volume,Asahi Group Holdings Ltd,million litres,2019,31/12/19,7,27.89587468
8,Alcoholic Drinks,13,1,Total Volume,Asahi Group Holdings Ltd,million litres,2020,31/12/20,8,30.11425087
8,Alcoholic Drinks,13,1,Total Volume,Asahi Group Holdings Ltd,million litres,2021,31/12/21,9,34.6885173
8,Alcoholic Drinks,13,1,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2017,31/12/17,5,41.09549314
8,Alcoholic Drinks,13,1,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2018,31/12/18,6,44.81272819
8,Alcoholic Drinks,13,1,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2019,31/12/19,7,34.41740522
8,Alcoholic Drinks,13,1,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2020,31/12/20,8,36.29754926
8,Alcoholic Drinks,13,1,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2021,31/12/21,9,37.2388313
8,Alcoholic Drinks,13,1,Total Volume,Kirin Holdings Co Ltd,million litres,2017,31/12/17,5,38.60184071
8,Alcoholic Drinks,13,1,Total Volume,Kirin Holdings Co Ltd,million litres,2018,31/12/18,6,40.17784787
8,Alcoholic Drinks,13,1,Total Volume,Kirin Holdings Co Ltd,million litres,2019,19/12/31,7,42.04312178
8,Alcoholic Drinks,13,1,Total Volume,Kirin Holdings Co Ltd,million litres,2020,31/12/20,8,164.6489272
8,Alcoholic Drinks,13,1,Total Volume,Kirin Holdings Co Ltd,million litres,2021,21/12/31,9,134.0293273
8,Alcoholic Drinks,13,1,Total Volume,Diageo Plc,million litres,2017,31/12/17,5,115.4644015
8,Alcoholic Drinks,13,1,Total Volume,Diageo Plc,million litres,2018,31/12/18,6,94.74072162
8,Alcoholic Drinks,13,1,Total Volume,Diageo Plc,million litres,2019,31/12/19,7,71.86670449
8,Alcoholic Drinks,13,1,Total Volume,Diageo Plc,million litres,2020,31/12/20,8,30.98999936
8,Alcoholic Drinks,13,1,Total Volume,Diageo Plc,million litres,2021,31/12/21,9,29.51599853
8,Alcoholic Drinks,13,1,Total Volume,Constellation Brands Inc,million litres,2017,31/12/17,5,30.35851092
8,Alcoholic Drinks,13,1,Total Volume,Constellation Brands Inc,million litres,2018,31/12/18,6,28.27709152
8,Alcoholic Drinks,13,1,Total Volume,Constellation Brands Inc,million litres,2019,31/12/19,7,30.36514264
8,Alcoholic Drinks,13,1,Total Volume,Constellation Brands Inc,million litres,2020,31/12/20,8,31.60295144
8,Alcoholic Drinks,13,1,Total Volume,Constellation Brands Inc,million litres,2021,21/12/31,9,30.32633521
8,Alcoholic Drinks,13,1,Total Volume,San Miguel Corp,million litres,2017,31/12/17,5,24.73043904
8,Alcoholic Drinks,13,1,Total Volume,San Miguel Corp,million litres,2018,31/12/18,6,23.96379741
8,Alcoholic Drinks,13,1,Total Volume,San Miguel Corp,million litres,2019,31/12/19,7,25.11406026
8,Alcoholic Drinks,13,1,Total Volume,San Miguel Corp,million litres,2020,31/12/20,8,25.01360221
8,Alcoholic Drinks,13,1,Total Volume,San Miguel Corp,million litres,2021,31/12/21,9,24.95106945
8,Alcoholic Drinks,13,1,Total Volume,Castel Groupe,million litres,2017,17/12/31,5,25.1731348
8,Alcoholic Drinks,13,1,Total Volume,Castel Groupe,million litres,2018,31/12/18,6,55.94606955
8,Alcoholic Drinks,13,1,Total Volume,Castel Groupe,million litres,2019,31/12/19,7,57.42940326
8,Alcoholic Drinks,13,1,Total Volume,Castel Groupe,million litres,2020,31/12/20,8,58.62289806
8,Alcoholic Drinks,13,1,Total Volume,Castel Groupe,million litres,2021,31/12/21,9,55.51020002
8,Alcoholic Drinks,13,1,Total Volume,Saigon Alcohol Beer & Beverages Corp (Sabeco),million litres,2017,31/12/17,5,29.76651491
8,Alcoholic Drinks,13,1,Total Volume,Saigon Alcohol Beer & Beverages Corp (Sabeco),million litres,2018,31/12/18,6,21.72155984
8,Alcoholic Drinks,13,1,Total Volume,Saigon Alcohol Beer & Beverages Corp (Sabeco),million litres,2019,31/12/19,7,2902.687743
8,Alcoholic Drinks,13,1,Total Volume,Saigon Alcohol Beer & Beverages Corp (Sabeco),million litres,2020,31/12/20,8,3031.57094
8,Alcoholic Drinks,13,1,Total Volume,Saigon Alcohol Beer & Beverages Corp (Sabeco),million litres,2021,31/12/21,9,3121.482997
8,Alcoholic Drinks,13,1,Total Volume,Cervejaria PetrÃ³polis SA,million litres,2017,31/12/17,5,3169.35402
8,Alcoholic Drinks,13,1,Total Volume,Cervejaria PetrÃ³polis SA,million litres,2018,31/12/18,6,37.31332697
8,Alcoholic Drinks,13,1,Total Volume,Cervejaria PetrÃ³polis SA,million litres,2019,31/12/19,7,38.20000172
8,Alcoholic Drinks,13,1,Total Volume,Cervejaria PetrÃ³polis SA,million litres,2020,31/12/20,8,1774.874727
8,Alcoholic Drinks,13,1,Total Volume,Cervejaria PetrÃ³polis SA,million litres,2021,31/12/21,9,4257.993425
8,Alcoholic Drinks,13,1,Total Volume,Anadolu Group,million litres,2017,31/12/17,5,4520.666662
8,Alcoholic Drinks,13,1,Total Volume,Anadolu Group,million litres,2018,31/12/18,6,4421.45227
8,Alcoholic Drinks,13,1,Total Volume,Anadolu Group,million litres,2019,19/12/31,7,4711.164543
8,Alcoholic Drinks,13,1,Total Volume,Anadolu Group,million litres,2020,31/12/20,8,5002.362425
8,Alcoholic Drinks,13,1,Total Volume,Anadolu Group,million litres,2021,31/12/21,9,5341.486542
8,Alcoholic Drinks,13,1,Total Volume,Suntory Holdings Ltd,million litres,2017,17/12/31,5,19650.77273
8,Alcoholic Drinks,13,1,Total Volume,Suntory Holdings Ltd,million litres,2018,31/12/18,6,22342.12843
8,Alcoholic Drinks,13,1,Total Volume,Suntory Holdings Ltd,million litres,2019,31/12/19,7,23479.0683
8,Alcoholic Drinks,13,1,Total Volume,Suntory Holdings Ltd,million litres,2020,20/12/31,8,22917.46314
8,Alcoholic Drinks,13,1,Total Volume,Suntory Holdings Ltd,million litres,2021,31/12/21,9,29544.4776
8,Alcoholic Drinks,13,1,Total Volume,Oetker-Gruppe,million litres,2017,31/12/17,5,29394.21646
8,Alcoholic Drinks,13,1,Total Volume,Oetker-Gruppe,million litres,2018,31/12/18,6,9870.047437
8,Alcoholic Drinks,13,1,Total Volume,Oetker-Gruppe,million litres,2019,31/12/19,7,9700.555331
8,Alcoholic Drinks,13,1,Total Volume,Oetker-Gruppe,million litres,2020,20/12/31,8,9836.955348
8,Alcoholic Drinks,13,1,Total Volume,Oetker-Gruppe,million litres,2021,31/12/21,9,10173.14606
8,Alcoholic Drinks,13,1,Total Volume,UB Group,million litres,2017,17/12/31,5,10197.8294
8,Alcoholic Drinks,13,1,Total Volume,UB Group,million litres,2018,31/12/18,6,11380.46091
8,Alcoholic Drinks,13,1,Total Volume,UB Group,million litres,2019,31/12/19,7,4439.652138
8,Alcoholic Drinks,13,1,Total Volume,UB Group,million litres,2020,20/12/31,8,4331.432855
8,Alcoholic Drinks,13,1,Total Volume,UB Group,million litres,2021,21/12/31,9,4216.918335
8,Alcoholic Drinks,13,1,Total Volume,Henan Jinxing Brewery Group,million litres,2017,31/12/17,5,4145.81235
8,Alcoholic Drinks,13,1,Total Volume,Henan Jinxing Brewery Group,million litres,2018,31/12/18,6,5876.702527
8,Alcoholic Drinks,13,1,Total Volume,Henan Jinxing Brewery Group,million litres,2019,31/12/19,7,5720.579913
8,Alcoholic Drinks,13,1,Total Volume,Henan Jinxing Brewery Group,million litres,2020,20/12/31,8,4728.357339
8,Alcoholic Drinks,13,1,Total Volume,Henan Jinxing Brewery Group,million litres,2021,31/12/21,9,4504.560901
8,Alcoholic Drinks,13,1,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2017,17/12/31,5,4408.902537
8,Alcoholic Drinks,13,1,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2018,31/12/18,6,4244.282606
8,Alcoholic Drinks,13,1,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2019,31/12/19,7,4494.229101
8,Alcoholic Drinks,13,1,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2020,31/12/20,8,4597.897301
8,Alcoholic Drinks,13,1,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2021,31/12/21,9,1406.500878
8,Alcoholic Drinks,13,1,Total Volume,Grupo Mahou-San Miguel SA,million litres,2017,31/12/17,5,1355.583722
8,Alcoholic Drinks,13,1,Total Volume,Grupo Mahou-San Miguel SA,million litres,2018,31/12/18,6,1299.280231
8,Alcoholic Drinks,13,1,Total Volume,Grupo Mahou-San Miguel SA,million litres,2019,31/12/19,7,1270.240659
8,Alcoholic Drinks,13,1,Total Volume,Grupo Mahou-San Miguel SA,million litres,2020,31/12/20,8,3506.074394
8,Alcoholic Drinks,13,1,Total Volume,Grupo Mahou-San Miguel SA,million litres,2021,21/12/31,9,3428.079728
8,Alcoholic Drinks,13,1,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2017,17/12/31,5,1948.465524
8,Alcoholic Drinks,13,1,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2018,31/12/18,6,2078.309229
8,Alcoholic Drinks,13,1,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2019,19/12/31,7,2201.568598
8,Alcoholic Drinks,13,1,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2020,31/12/20,8,2184.886412
8,Alcoholic Drinks,13,1,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2021,21/12/31,9,1974.999051
8,Alcoholic Drinks,13,1,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2018,31/12/18,6,2134.172187
8,Alcoholic Drinks,13,1,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2019,31/12/19,7,1603.289992
8,Alcoholic Drinks,13,1,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2020,31/12/20,8,1837.450881
8,Alcoholic Drinks,13,1,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2021,31/12/21,9,2070.199984
8,Alcoholic Drinks,13,1,Total Volume,Thai Beverage PCL,million litres,2017,31/12/17,5,1332.824837
8,Alcoholic Drinks,13,1,Total Volume,Thai Beverage PCL,million litres,2018,31/12/18,6,1379.138488
8,Alcoholic Drinks,13,1,Total Volume,Thai Beverage PCL,million litres,2019,31/12/19,7,1430.201788
8,Alcoholic Drinks,13,1,Total Volume,Thai Beverage PCL,million litres,2020,31/12/20,8,1467.556838
8,Alcoholic Drinks,13,1,Total Volume,Thai Beverage PCL,million litres,2021,31/12/21,9,1718.312961
8,Alcoholic Drinks,13,1,Total Volume,Sapporo Holdings Ltd,million litres,2017,17/12/31,5,1983.038896
8,Alcoholic Drinks,13,1,Total Volume,Sapporo Holdings Ltd,million litres,2018,18/12/31,6,1451.257721
8,Alcoholic Drinks,13,1,Total Volume,Sapporo Holdings Ltd,million litres,2019,19/12/31,7,1476.786307
8,Alcoholic Drinks,13,1,Total Volume,Sapporo Holdings Ltd,million litres,2020,20/12/31,8,1616.19997
8,Alcoholic Drinks,13,1,Total Volume,Sapporo Holdings Ltd,million litres,2021,31/12/21,9,1588.700079
8,Alcoholic Drinks,13,1,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2017,31/12/17,5,1554.880051
8,Alcoholic Drinks,13,1,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2018,18/12/31,6,1559.350009
8,Alcoholic Drinks,13,1,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2019,31/12/19,7,782.8590101
8,Alcoholic Drinks,13,1,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2020,31/12/20,8,993.7027696
8,Alcoholic Drinks,13,1,Total Volume,CÃ­a CervecerÃ­as Unidas SA,million litres,2021,21/12/31,9,1291.26944
8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,million litres,2017,17/12/31,5,1366.028466
8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,million litres,2018,31/12/18,6,1427.415428
8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,million litres,2019,31/12/19,7,1555.729362
8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,million litres,2020,31/12/20,8,921.7451634
8,Alcoholic Drinks,13,1,Total Volume,Bitburger Braugruppe GmbH,million litres,2021,31/12/21,9,958.8458234
8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,million litres,2017,31/12/17,5,990.8980577
8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,million litres,2018,31/12/18,6,1036.075301
8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,million litres,2019,31/12/19,7,1145.806523
8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,million litres,2020,31/12/20,8,1251.680473
8,Alcoholic Drinks,13,1,Total Volume,Hite Jinro Co Ltd,million litres,2021,31/12/21,9,2890.220586
8,Alcoholic Drinks,13,1,Total Volume,Oettinger Brauerei GmbH,million litres,2017,31/12/17,5,2730.274465
