Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,12/31/2008,3012696156
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,12/31/2009,2703563548
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,12/31/2010,267347711
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,12/31/2011,2655571857
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,12/31/2012,3110871328
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,12/31/2013,3551376841
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,12/31/2014,4340035668
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,12/31/2015,4775742132
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,12/31/2016,5075518057
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,12/31/2017,5520658566
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,12/31/2018,5977240901
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,12/31/2019,6095922031
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,12/31/2020,6310863155
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,12/31/2021,6460010129
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,279348234
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,2784756391
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,187930845
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,1828680391
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,1725275654
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,1727176997
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,1554662244
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1610931571
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,2395799628
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,3759170447
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,4338565518
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,6811529815
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,9939551109
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,1227380486
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,1420760712
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,4715367621
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1030225033
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,1464405446
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,1822035606
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,3691842635
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,4406189962
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,5002460624
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,5702173214
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,6479074793
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,2074978061
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,2190588528
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,2250602219
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,7610624471
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,1104308433
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,1132627269
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,1527516663
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1673792847
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,1984963822
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,2259414798
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,2512787836
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,2506108072
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,2606896163
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,2840270746
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,3118752259
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,677022239
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,8070154383
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,9172341056
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,132179568
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,1710747816
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,232460698
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,263109718
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,3026843041
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,3359194856
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,5631758542
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,6452747802
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,6972360896
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,7304659036
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,7669563908
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,8489728615
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,11796685
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,190984811
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,279607287
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,345743235
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,431448133
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,509848118
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,670162627
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1350105482
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,1376988487
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,1446222469
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,1881682665
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,2584840032
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,441813536
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,1041679493
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,1714300392
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,2325560243
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,2700807803
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,5289690259
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,7786484904
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,7535937454
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,7854503348
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,8265728281
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,7333880197
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,7188032072
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,7694875988
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,8308857463
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,8991276524
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,9718867255
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,1075978012
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,1219401402
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,5064631411
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,627176379
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,9004969474
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,1072255816
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,1240514095
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,1412411541
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,1517388753
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1608101951
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,1817109822
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,2016109199
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,2320496794
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,2577724287
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,2837735414
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,304423168
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,3116799357
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,2375734782
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,2257684062
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,1765205953
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,1723909954
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,1690385058
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,1669693275
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,1568497475
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1599584667
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,5990363957
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,1027744893
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,2048856544
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,3187514117
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,4684219961
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,5703832335
1,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,6332476847
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,2822011547
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,348468656
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,3910551184
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,4851444661
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,5645240812
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,1188341218
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,1638416059
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,2212972087
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,2934063827
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,3607492311
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,4196680455
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,478072549
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,5045881472
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,5335895233
2,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,5624368894
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,1462696759
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,1883056211
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,2781825064
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,3277446202
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,3538673359
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,4173984105
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,5091455454
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,5747098621
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,6961375539
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,783362755
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,8534943674
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,9007165944
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,1070453617
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,1315000896
3,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,1677573536
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,1140432453
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,2615797616
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,3704624439
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,8264428261
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,1060833118
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,9765038041
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,1792598346
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,1896778804
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,2128934114
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,2356998374
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,2556751452
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,2622363437
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,2742145223
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,2765087655
4,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,2789983094
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,1303744189
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,1452846688
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,171016393
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,1829471048
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,2009258341
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,2295860524
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,221863883
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,2557178178
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,2611165538
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,2771457558
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,2970150765
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,3606436925
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,507681029
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,5703176345
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,6670194284
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,1505525762
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,1810484551
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,2005312991
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2010,12/31/2010,2231924194
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2011,12/31/2011,2972854168
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2012,12/31/2012,2966884674
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2013,12/31/2013,2856245307
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2014,12/31/2014,2949914117
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2015,12/31/2015,3027312359
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2016,12/31/2016,3249848707
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2017,12/31/2017,3579825226
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2018,12/31/2018,4019871036
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2019,12/31/2019,4330956751
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2020,12/31/2020,501783843
6,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2021,12/31/2021,5800523661
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2007,12/31/2007,5315968233
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2008,12/31/2008,5356300665
7,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Non-Store Retailing,1,million litres,2009,12/31/2009,5448850467
